129,129,129,129,129,129,129,129,129,129,AJ,AJ,AJ,AJ,AJ,AJ,AJ,AJ,AJ,AJ,AJ,AJ,AJ,AJ,B6,B6,B6,B6,B6,B6,B6,B6,B6,B6,B6,B6,B6,B6,B6,B6,B6,B6,CAST,CAST,CAST,CAST,CAST,CAST,CAST,CAST,CAST,CAST,CAST,CAST,CAST,CAST,NOD,NOD,NOD,NOD,NOD,NOD,NOD,NOD,NOD,NOD,NZO,NZO,NZO,NZO,PWK,PWK,PWK,PWK,PWK,WSB,WSB,WSB,WSB,WSB,WSB,WSB,WSB,WSB,WSB,WSB,WSB,WSB,WSB,WSB,WSB
0.893226162192029,0.573139942487519,0.472900402822328,0.338082144668602,0.847386951226607,0.298283589313243,0.495542025313867,0.225848638177807,0.432800919758586,0.485472956584702,0.141471157107845,0.153656441957788,0.375928432996726,0.31212211547763,0.251934146673256,0.292431855473399,1.0151908036802,0.491296255207138,0.973296288498059,0.176638634531214,0.576442751391986,0.153155158922555,0.114064111095974,1.6257684180248,0.344962956848327,0.349889656664,0.773708738408268,0.503485914182073,0.593867091403693,1.351478250856,1.13741860843854,0.198953675590697,0.416816892556886,0.116405382664646,0.291223391742291,0.238177742473955,0.313034931178968,0.0372080535762613,0.0776982269655888,0.281627111386937,0.0702343028003905,0.0952287166083587,0.298319613901324,0.480026032349049,1.15626472573236,0.959736221955778,0.851609361814932,0.871069966372031,0.737490742634214,1.2265516898525,1.24230591304312,0.606712451738586,0.305627457732859,0.832540982970183,0.389225736246528,0.285446821458046,3.86591850822163,2.00031474746119,1.1923532851633,1.91940886752177,2.68321106555815,3.85962357964702,2.05120077495546,3.92279420808911,1.59730027809308,1.66786769926133,5.61453839828918,2.00194035164205,4.12556518682358,14.9163741299156,0.316303420413106,0.569173155784386,0.240389604994318,0.246643986662324,1.83786190707066,0.753510212357773,0.860546973489685,0.714724074971923,0.769576358129177,0.563485649084759,0.544909933850774,0.605413334093864,0.741547448806974,0.474561510289519,0.878793739472867,0.472778610723477,0.411681067183828,1.13215403788844,0.909939365199609,1.02828067591122,0.839545997990456
6.68133169319638,8.02395919482527,10.1491701836484,10.0410396966575,9.44231174223934,8.25251263766639,7.30924487337953,7.04647751114759,6.31168007981271,6.11695925296725,4.77465155238975,4.48676810516741,4.40861525968888,4.68183173216445,4.75875610382817,3.21675041020738,3.84322232821791,4.14872393286028,4.13650922611675,3.70941132515549,6.27305347103044,3.79824794127936,4.1823507401857,6.37125461117829,7.98342842991843,5.63711113514222,6.41072954681136,6.00586769060044,6.53253800544062,6.75739125428,6.82451165063124,6.49915340262945,7.58606744453533,6.79031398877101,5.61645112645847,5.47808807690095,5.84331871534074,6.99511407233712,7.03168954038579,7.16584538973429,5.61874422403124,7.39609698991586,4.73582387068352,5.06209270477179,5.16189609701944,5.3105404281553,7.25571176266322,6.75079223938324,2.87233236604904,5.34912820296787,7.14325899999794,5.24372904716921,4.27878440826003,4.1188869683788,3.30841875809549,8.44922591515816,4.87105732035925,7.6090404119112,4.98138705801556,5.30660098667783,6.28713181047448,5.19052826228393,6.44663100700286,5.06397070498776,4.23068722305734,6.1377531332817,6.22151552242855,6.48776965809925,7.50426081396358,10.3991125637582,5.8340408653973,5.56976588160435,5.72928558569792,4.43959175992182,5.51358572121198,5.35388835096313,4.15307452423283,3.60935657860821,4.80069061499629,4.91037494202433,5.6586800822965,6.35684000798557,5.473326407861,3.99987558672595,4.30608932341705,5.27936115307883,5.76353494057359,5.09469317049796,5.86405368684192,5.44131857669685,6.46085398453525
11.2089164641153,14.1397717668403,12.3994485620014,11.2287222708783,11.5942710807591,12.3403235160992,12.6524267613263,12.4325158344119,12.0343902413206,11.0205597631105,12.8293118823249,13.6434627943159,9.82095943547902,11.8433002706234,12.2910272356993,11.4516314603383,12.559723082245,13.1203394376706,11.3931282685044,11.6146967749654,11.9079509078728,12.9823502012293,13.2398015886133,13.5083779663072,11.2985224452308,10.9321079393241,9.77857315528278,10.6882866924937,9.83740836910218,9.70962041114988,9.49624809771608,10.6808280740866,9.70308044183175,9.28914953663874,10.8418308411487,11.9088871236977,9.49261037970711,12.9383564700733,11.4297976777729,11.001919565837,11.8467710248559,11.5283884326079,9.03759270314062,8.37689065179304,7.31915571388581,8.94410176447988,9.06725519711595,9.85441452956679,10.79608816612,14.2293624375,10.7652018894752,11.9721701369501,10.7599966838075,9.94623566970536,8.90905274790282,12.2747842163389,8.24265371532961,10.8609246415584,12.4330651554928,10.1408768500734,11.2494939223067,12.0220619982592,13.0888586593318,10.4531767115916,14.4231898084026,8.74129461182864,9.76133023826884,9.12032122050855,9.54534862492742,14.1856129619736,12.9273207922837,12.7750914815806,10.6901257340973,11.2091470471804,12.39944166637,12.3738274398815,13.1214705914275,12.8171468364715,12.5008517754774,10.7827003849862,12.2495753129654,9.72024741961815,11.5314159467812,10.8861020735342,13.1230269115483,9.75499866792774,11.0696464731651,13.3909562238533,12.400956982062,10.2643833970021,12.7472284094881
28.9373120408378,27.6777465940687,34.218709378683,28.8390831045211,26.1273608118912,31.3479481057701,23.8052194685465,32.7751543723634,31.1486821950254,27.5916936631727,34.0588273958208,30.8191798763575,37.3430217682903,27.4667461620314,29.787013941668,29.7472649582121,31.7674956560186,26.0703628402028,23.7880565025272,21.5159987949781,24.7059972406891,34.3024672542025,32.117411974997,27.0352106011433,34.3918211893301,29.0785518327746,27.2080204352256,27.3975456530133,33.1314208386325,24.6059140205849,29.7069794869232,38.0996288756185,30.5418409852133,24.5615357422403,27.6633099816002,32.0819464668855,27.5067272192861,33.3890189571938,34.4941278613732,27.889845759661,34.0689044308994,27.0741589898671,29.2979692812491,22.8073459588097,23.9276596439678,22.3880867616364,32.044697710117,24.9879485903313,29.6339306511325,31.3912055401557,28.1084135885136,31.0974800798982,28.6430233044014,27.2179556306189,28.3281734388025,25.9602466243234,15.2288839154872,17.800840159515,22.1631978972187,23.0509714348967,15.8162139319233,18.988682559522,22.715583439221,24.2999270308356,23.2281996656962,14.8063287134225,24.5078394692348,25.2385361590903,20.6708598468425,21.504988343388,27.9134254032117,22.9201964311831,26.2321149956633,29.1360541444203,20.9638781533193,21.5031985390794,22.2765679367836,25.5856924358449,26.044662748686,23.9932189380291,27.1339997368431,21.7888258940382,21.8413973100275,25.5324261710982,25.1431676800582,28.9525681385301,24.4136021308169,24.4092410568747,21.0585245200667,19.8483877467762,19.8089053125852
0.107187139463043,0.122815701961611,0.18188477031628,0.0338082144668602,0.0403517595822194,1.10265500182796,0.0309713765821167,0.0451697276355615,0.288533946505724,1.55351346107105,0.0707355785539223,0.64535705622271,0.410103745087338,0.20808141031842,0.307919512600647,0.475201765144273,0.543852216257252,0.655061673609518,1.35566268755087,0.812537718843583,0.271267177125641,0.367572381414132,0.646363296210518,0.439396869736433,0.837767180917366,0.886387130215465,0.552649098863048,1.3083441112817,0.933219715062946,1.50164250095111,1.91565239315965,1.09424521574884,1.04204223139222,1.0573488925372,0.968525794251505,1.48861089046222,1.21735806569599,0.855785232254009,1.25754580343806,1.28296795187382,1.10548792607815,1.42970046534683,0.261029662163659,0.349109841708399,0.289066181433089,1.15168346634693,0.579094366034154,0.696855973097625,0.504598929170778,0.340708802736807,1.42865179999959,0.303356225869293,0.382034322166074,0.26290767883269,0.32435478020544,0.114178728583218,36.33808760988,9.09947100805876,15.8063650829181,17.4809221722845,21.0671527632573,8.05197332995327,1.46514341068247,4.04689715212684,2.93557888946836,36.0786469233414,0.986337826726477,0.556094542122793,0.213391302766737,1.5057538553858,0.386593069393797,0.528517930371216,0.0400649341657197,1.9320445621882,0.061262063569022,0.118975296688069,0.0748301716077987,0.0357362037485962,0.073292986488493,0.0402489749346257,0.251496892546511,0.0336340741163258,0.0706235665530451,0.0338972507349657,0.0439396869736433,0.0787964351205795,0.0914846815964061,0.121302218345189,0.101104373911068,0.0634106416811916,0.073003999825257
44.2325595517493,41.7982772342684,43.90698355435,44.018295235852,43.3781415508859,41.5608467776452,45.125295680144,43.1822596195968,42.4866236229678,39.9706067588072,68.4366722509198,68.2541915176495,60.4903024003823,64.8173593141878,58.2527732474496,55.196512720604,56.1255487177484,69.5457143482105,63.9247098052833,62.1414716280809,70.359924066963,59.9755602340725,60.0737651772128,69.9519816620402,47.9991314243244,45.0968890811377,50.40159781631,48.8381336756611,47.7214627020825,51.356173532528,49.5076415357196,48.9757631412433,48.8509398076671,42.1387485246018,51.0056968965784,45.5514932481438,47.3726195850839,42.3799730233616,38.6548679153804,41.4930610776754,38.7342179944154,44.1226386952062,43.6292435330687,41.5877098935131,38.8587538183624,47.9868110977889,41.6266656055139,47.8217411538245,39.7468694977598,45.1779872429006,48.3878153130295,41.1697735108326,41.5271308194522,35.7554443212458,38.8252671905912,45.1576871546629,48.6074820433733,46.9093419208547,41.2819204063204,40.3452216859478,40.0377180566617,48.2452947455878,39.192586235756,47.0735304970693,41.3139558414885,39.7619659503901,57.0937857393595,55.9060379680781,61.8123473680981,74.8641994974626,57.0049053233398,57.242557381744,54.7287000703732,51.6719152057568,58.689056899123,44.5760778257967,42.4287073016218,50.0664214517832,48.5566035486266,44.7568601273037,47.4071642450174,40.8654000513358,47.9534016895176,44.9477544745645,47.3230428706139,44.6381804958083,44.8732363230372,41.4853586740548,40.5428539383381,48.1149666270123,53.3659238722629
1.64353613843333,2.29255976995008,2.21899419785862,2.23134215481277,2.01758797911097,2.35312609347114,1.858282594927,1.85195883305802,1.98367088222685,1.29459455089254,1.7330216745711,1.75168343831878,1.84546685289302,1.35252916706973,2.01547317338605,0.767633620617671,1.450272576686,1.25553487441824,1.1818597788905,0.989176353374796,1.08506870850256,1.43965849387202,1.44481207388233,1.40606998315659,0.492804224069039,1.24405211258311,0.442119279090439,1.00697182836415,1.06047694893517,1.20131400076089,1.01769033386606,1.59162940472558,1.12540560990359,0.85363947287407,0.873670175226873,0.654988791803375,0.730414839417592,1.41390603589793,0.97122783706986,1.25167605060861,0.877928785004882,0.571372299650152,1.41701816603129,1.26552317619295,0.784608206746955,1.21566588114399,0.953802485232724,0.914623464690633,0.426968324682966,0.851772006842017,1.11807532173881,0.910068677607879,0.764068644332148,0.26290767883269,0.843322428534144,0.68507237149931,2.68037016570033,1.56887431173427,2.09324243395335,2.03231527149364,2.91996498310739,1.92981178982351,0.805828875875358,1.14117649689865,0.69072444458079,3.1355912746113,1.36569852931358,0.815605328446763,1.88495650777284,4.37609714221497,1.37064815512346,1.01638063532926,0.641038946651516,1.56207858219472,0.673882699259242,1.15009453465134,1.12245257411698,1.21503092745227,1.31927375679287,2.69668132061992,1.84431054534108,2.82526222577137,1.55371846416699,1.83045153968815,2.37274309657674,1.06375187412782,1.32652788314789,1.496060692924,1.61766998257708,1.54242101386682,1.86160199554405
6.14539599588116,6.59110933860647,7.27539081265121,6.1192868185017,8.07035191644388,6.76109469110018,6.53496045882662,6.45927105188529,6.96088145945058,5.72858088769949,5.34053618082113,6.20772025509464,4.61366713223255,4.78587243732366,7.27809757056074,6.43350082041477,5.72857667790972,5.29508186167693,4.2060303895809,4.09801632112416,5.12016796824646,6.9838752468685,7.60427407306492,6.50307367209922,8.16724440549618,5.94812416328799,5.91334535783462,5.82605129267827,6.19318538178137,6.90755550437511,5.92654959133765,7.32812705092402,6.41898014537605,4.69501710080738,6.15729456826558,6.66897678927073,4.79986894474418,7.51602682240478,8.3914085122836,5.91416933912568,7.4448360968414,6.12638076847108,4.47479420851987,2.66196254302654,4.00563137128709,4.35080420619953,3.7470811919857,3.26651237389512,4.61902096702481,4.32700179475744,5.83883779130266,4.72368980282185,4.50800500155967,3.46161777129708,3.63277353830093,4.39588105045391,6.57206146397677,7.29526554956435,7.6840545043857,8.31743842592767,7.12892351731625,6.72106864731637,7.10594554180997,5.13529423604392,6.2596902790134,6.97168698291236,6.94230085734405,7.37752092549572,4.90799996363495,5.41130291779271,5.39016173208424,5.15833500042307,5.32022260786592,6.39588964746515,5.02410183329549,4.52106127414664,4.93879132611471,4.35981685732873,4.7273976285078,4.5481341676127,4.35927947080619,4.77603852451826,4.66115539250098,4.88120410583506,6.01973711538914,5.55514867600085,5.76353494057359,4.89252280658931,3.69030964775397,4.11312270364486,4.89126798829222
1.64353613843333,2.37443690459115,1.78247074909955,1.85843754924331,0.968442229973266,2.0879851251927,1.76536846518065,2.12297719887139,1.26233601596254,1.63992764734313,1.9098606209559,1.96680245705969,2.46062247052403,2.04613386813113,1.62357561189432,1.49871325930117,2.13008784700757,1.74683112962538,2.67656479336966,2.33198325308108,1.86496184273878,1.6847067481481,2.05315399972753,1.97728591381395,2.02049731868306,2.68248736775733,3.70274896238242,1.97798037714386,2.75724006723143,6.00657000380444,3.83130478631929,2.02269570183876,2.79267318013114,2.09529688796363,1.58092698374387,1.30997758360675,1.77386461001415,1.1534496608641,2.40864503593325,1.50075958467972,1.49037190542429,1.36494493805314,3.76628512550422,2.18411844718817,2.54997667192761,3.00717349546144,2.38450621308181,2.33446750987704,1.78550390321968,2.65752866134709,2.60884241739055,1.82013735521576,2.21579906856323,2.14707937713363,2.01099963727373,3.0828256717469,5.30919475129104,3.05930490788182,5.00788379768585,3.87645320303416,4.49832443343571,3.32726170659226,2.41748662762607,3.20955889752745,2.76289777832316,5.40389134560671,2.93701055942938,2.74339974113911,2.20113128803889,3.76438463846449,7.55613726542421,6.34302826896286,6.61071413734376,5.50838236879189,4.22708238626252,3.21233301057788,3.89116892360553,3.50214796736242,5.09386256095026,4.58838314254733,3.81436953695542,4.23789333865705,3.74304902731139,3.59310857790636,5.22882274986356,5.47635224088028,3.79661428625085,5.49903389831526,5.15632306946445,5.51586892570041,3.65019999126285
1.82218137087174,1.22815701961611,2.18261724379536,1.31852036420755,2.62286437284426,1.06056387311375,1.76536846518065,0.90339455271123,1.11806904270968,2.07135128142806,9.86761320827216,13.61396075746,12.6106901614356,12.0340415634153,8.0618926935442,9.5771432667538,11.4208965414023,8.18827092011897,10.2543716109617,17.7345189069338,9.25699241941248,6.37125461117829,7.03395351758505,10.7652233085426,10.0039257486015,11.3130988988027,13.8162274715762,13.8098993604226,8.18688204577948,6.68230912923244,7.78233784721106,8.95291540158138,9.62847021806407,20.9917706738578,23.8387147811904,7.80032106602201,10.6779693191048,6.9206979651846,8.15831383138683,7.85426721756902,7.90135906504394,7.42783989545198,21.1061126835187,16.8881885926438,8.75457578054498,7.99780184963148,11.5478229462105,9.62532312841095,5.08480459395169,5.41726996351523,6.27364486086775,7.41055923194987,5.08105648480878,2.27853321654998,33.149058536996,7.30743862932597,2.26800552482336,1.52965245394091,2.57018374801866,2.82266009929672,2.18339723962084,2.32908319461458,3.22331550350143,2.35367652485346,2.33119500046016,1.5010809293352,1.40363459957229,1.3346269010947,2.63182606745642,1.64691827932822,2.21412394289174,5.12255840205948,4.00649341657197,3.49412314438292,2.81805492417501,5.94876483440347,9.01703567873974,12.1503092745227,14.4020718449889,7.20456651329799,9.01197198291665,8.50942075143042,10.8054056826159,8.03364842418686,11.2924995522263,6.77649342036984,6.86135111973046,10.1085181954325,13.5985382910386,10.4113418436011,9.8555399764097
